,id,theme,name,year of release,# of pieces,# of minifigures,Secondary market prices of new sets in 2015,Secondary market prices of used sets in 2015,Primary market price at release,age,Size group (1 - Biggest; 4 - Smallest),Profit Margin,Full Retirement Date,Years Since Retirement,Yearly Average Returns
623,44005,Hero factory,BRUIZER,2013,62,0.0,13.47,8.67,12.99,2,4,1.0369515011547343,2014-03-30T00:00:00Z,1.7589041095890412,
624,44006,Hero factory,BREEZ,2013,49,0.0,15.13,8.5,9.99,2,4,1.5145145145145145,2014-02-14T00:00:00Z,1.8794520547945206,
625,44007,Hero factory,OGRUM,2013,59,0.0,12.68,0.0,12.99,2,4,0.9761354888375673,2014-06-09T00:00:00Z,1.5643835616438355,
626,44008,Hero factory,SURGE,2013,66,0.0,27.04,0.0,12.99,2,4,2.081601231716705,2014-07-06T00:00:00Z,1.4904109589041097,
627,44009,Hero factory,DRAGON BOLT,2013,149,0.0,39.0,16.0,19.99,2,4,1.950975487743872,2014-10-03T00:00:00Z,1.2465753424657535,
628,44010,Hero factory,STORMER,2013,69,0.0,23.87,0.0,12.99,2,4,1.8375673595073134,2014-10-03T00:00:00Z,1.2465753424657535,
629,44011,Hero factory,FROST BEAST,2013,60,0.0,22.08,9.0,12.99,2,4,1.6997690531177827,2014-10-03T00:00:00Z,1.2465753424657535,
630,44012,Hero factory,EVO,2013,51,0.0,18.97,0.0,9.99,2,4,1.8988988988988988,2014-03-30T00:00:00Z,1.7589041095890412,
631,44013,Hero factory,AQUAGON,2013,41,0.0,15.81,7.0,9.99,2,4,1.5825825825825826,2014-03-30T00:00:00Z,1.7589041095890412,
632,44014,Hero factory,JET ROCKA,2013,290,0.0,29.85,17.8,34.99,2,4,0.8531008859674193,2014-10-03T00:00:00Z,1.2465753424657535,
633,44015,Hero factory,EVO Walker,2014,51,0.0,13.05,0.0,9.99,1,4,1.3063063063063063,2015-01-21T00:00:00Z,0.9452054794520548,
634,44016,Hero factory,JAW Beast vs. STORMER,2014,49,0.0,15.3,0.0,9.99,1,4,1.5315315315315317,2015-01-21T00:00:00Z,0.9452054794520548,
635,44017,Hero factory,STORMER Freeze Machine,2014,88,0.0,23.06,54.0,14.99,1,4,1.5383589059372915,2014-11-29T00:00:00Z,1.0904109589041096,
636,44018,Hero factory,FURNO Jet Machine,2014,79,0.0,21.76,0.0,14.99,1,4,1.4516344229486324,2015-01-25T00:00:00Z,0.9342465753424658,
637,44019,Hero factory,ROCKA Stealth Machine,2014,89,0.0,19.89,0.0,14.99,1,4,1.3268845897264843,2015-01-21T00:00:00Z,0.9452054794520548,
638,44020,Hero factory,FLYER Beast vs. BREEZ,2014,91,0.0,18.56,6.41,14.99,1,4,1.2381587725150098,2015-01-21T00:00:00Z,0.9452054794520548,
639,44021,Hero factory,SPLITTER Beast vs. FURNO & EVO,2014,108,0.0,22.45,0.0,19.99,1,4,1.1230615307653828,2015-01-25T00:00:00Z,0.9342465753424658,
640,44022,Hero factory,EVO XL Machine,2014,193,0.0,26.06,0.0,24.99,1,4,1.0428171268507402,2015-01-24T00:00:00Z,0.936986301369863,
641,44023,Hero factory,ROCKA Crawler,2014,49,0.0,19.85,0.0,9.0,1,4,2.2055555555555557,2015-01-25T00:00:00Z,0.9342465753424658,
642,44024,Hero factory,TUNNELER Beast vs. SURGE,2014,59,0.0,21.57,0.0,9.99,1,4,2.159159159159159,2015-01-02T00:00:00Z,0.9972602739726028,
643,44026,Hero factory,CRYSTAL Beast vs. BULK,2014,83,0.0,25.56,0.0,14.99,1,4,1.705136757838559,2015-02-17T00:00:00Z,0.8712328767123287,
644,44028,Hero factory,SURGE & ROCKA Combat Machine,2014,188,0.0,36.21,13.5,24.99,1,4,1.4489795918367347,2015-02-27T00:00:00Z,0.8438356164383561,
645,44029,Hero factory,"“Queen Beast vs. Furno, Evo and Stormer”",2014,217,4.0,51.2,0.0,34.99,1,4,1.4632752214918547,2015-03-11T00:00:00Z,0.810958904109589,
646,4408,Creator,Animals,2004,202,0.0,21.22,12.5,9.99,11,4,2.124124124124124,,,
647,4415,Creator,Auto Pod,2006,56,0.0,24.21,6.88,3.49,9,4,6.936962750716332,2009-01-16T00:00:00Z,6.961643835616439,1.3207758798758873
648,4416,Creator,Robo Pod,2006,65,0.0,11.74,5.11,3.99,9,4,2.9423558897243107,2008-04-03T00:00:00Z,7.750684931506849,1.1494006960494545
649,4417,Creator,Aero Pod,2006,60,0.0,6.5,3.63,3.99,9,4,1.6290726817042607,,,
650,4418,Creator,Dino Pod,2006,55,0.0,12.58,6.71,3.99,9,4,3.152882205513784,,,
651,4427,City,Fire ATV,2012,50,1.0,13.3,5.0,5.99,3,4,2.2203672787979967,2012-11-19T00:00:00Z,3.117808219178082,1.291551270443821
652,4428,City,City Advent Calendar,2012,248,7.0,46.0,27.53,39.99,3,4,1.1502875718929733,2012-11-23T00:00:00Z,3.106849315068493,1.0460964631144358
653,4429,City,Helicopter Rescue,2012,425,4.0,65.71,37.53,59.99,3,3,1.0953492248708117,2014-01-03T00:00:00Z,1.9945205479452055,
654,4430,City,Fire Transporter,2012,522,3.0,84.79,47.6,49.99,3,3,1.6961392278455691,2013-12-12T00:00:00Z,2.0547945205479454,1.2932165759957936
655,4431,City,Ambulance,2012,199,3.0,41.1,20.93,19.99,3,4,2.0560280140070035,2012-11-18T00:00:00Z,3.1205479452054794,1.2598307354744276
656,4432,City,Garbage Truck,2012,208,2.0,44.14,22.2,19.99,3,4,2.2081040520260133,2013-11-05T00:00:00Z,2.1561643835616437,1.4439482430595438
657,4433,City,Dirt Bike Transporter,2012,201,2.0,33.47,20.4,19.99,3,4,1.6743371685842923,2013-12-02T00:00:00Z,2.0821917808219177,1.2808654370647488
658,4434,City,Dump Truck,2012,222,2.0,28.57,16.33,19.99,3,4,1.429214607303652,2012-11-08T00:00:00Z,3.147945205479452,1.1201325658433048
659,4435,City,Car and Caravan,2012,218,2.0,46.0,25.07,19.99,3,4,2.301150575287644,2012-11-17T00:00:00Z,3.1232876712328768,1.3058278030382524
660,4436,City,Patrol Car,2012,97,2.0,15.89,10.6,11.99,3,4,1.3252710592160133,2013-12-15T00:00:00Z,2.0465753424657533,1.1475210745230384
661,4437,City,Police Pursuit,2012,129,2.0,16.97,10.53,17.99,3,4,0.943301834352418,2014-12-21T00:00:00Z,1.0301369863013699,
662,4438,City,Robbers’ Hideout,2012,317,4.0,94.27,42.33,39.99,3,4,2.3573393348337084,2012-11-17T00:00:00Z,3.1232876712328768,1.3159530959649706
663,4439,City,Heavy-Lift Helicopter,2012,393,3.0,54.18,33.4,49.99,3,3,1.0838167633526705,2014-07-19T00:00:00Z,1.4547945205479451,
664,4440,City,Forest Police Station,2012,633,5.0,87.55,59.87,79.99,3,3,1.0945118139767471,2013-12-04T00:00:00Z,2.0767123287671234,1.0444456332690468
665,4441,City,Police Dog Van,2012,313,2.0,52.56,25.27,34.99,3,4,1.5021434695627323,2012-10-29T00:00:00Z,3.175342465753425,1.136713808124378
666,4475,Star Wars,Jabba’s Message,2003,46,3.0,42.47,34.73,6.99,12,4,6.075822603719599,,,
667,4476,Star Wars,Jabba’s Prize,2003,40,2.0,35.87,22.53,6.99,12,4,5.131616595135908,,,
668,4477,Star Wars,T6 Skyhopper,2003,98,1.0,36.53,16.93,14.99,12,4,2.436957971981321,,,
669,4478,Star Wars,Geonosian Fighter,2003,170,4.0,66.73,28.27,19.99,12,4,3.3381690845422716,,,
670,4479,Star Wars,TIE Bomber,2003,230,1.0,129.27,45.6,29.99,12,4,4.3104368122707575,,,
671,4480,Star Wars,Jabba’s Palace,2003,231,4.0,139.5,83.33,29.99,12,4,4.651550516838946,,,
672,4481,Star Wars,Hailfire Droid,2003,681,0.0,131.87,66.33,49.99,12,2,2.6379275855171036,,,
673,4482,Star Wars,AT-TE,2003,658,4.0,241.8,89.93,69.99,12,3,3.4547792541791686,,,
674,4483,Star Wars,AT-AT,2003,1068,4.0,268.2,141.67,99.99,12,2,2.6822682268226825,,,
675,4484,Star Wars,X-Wing Fighter & TIE Advanced,2003,76,0.0,21.67,12.88,3.99,12,4,5.431077694235589,,,
676,4485,Star Wars,Sebulba’s Podracer & Anakin’s Podracer,2003,72,0.0,14.23,10.82,3.99,12,4,3.5664160401002505,,,
677,4486,Star Wars,AT-ST & Snowspeeder,2003,76,0.0,20.0,15.24,3.99,12,4,5.012531328320802,,,
678,4487,Star Wars,Jedi Starfighter & Slave I,2003,53,0.0,15.0,10.07,3.99,12,4,3.7593984962406015,,,
679,4488,Star Wars,Millennium Falcon,2003,87,0.0,32.44,30.53,6.99,12,4,4.640915593705293,,,
680,4489,Star Wars,AT-AT,2003,98,0.0,25.95,22.33,6.99,12,4,3.71244635193133,,,
681,4490,Star Wars,Republic Gunship,2003,102,0.0,21.2,15.0,6.99,12,4,3.032904148783977,,,
682,4491,Star Wars,MTT,2003,99,0.0,14.6,10.8,6.99,12,4,2.088698140200286,,,
683,4492,Star Wars,Star Destroyer,2004,87,0.0,19.56,11.67,6.99,11,4,2.798283261802575,,,
684,4493,Star Wars,Sith Infiltrator,2004,55,0.0,16.0,8.87,6.99,11,4,2.28898426323319,,,
685,4494,Star Wars,Imperial Shuttle,2004,82,0.0,17.38,14.38,6.99,11,4,2.4864091559370527,,,
686,4495,Star Wars,AT-TE,2004,63,0.0,25.0,13.69,6.99,11,4,3.57653791130186,,,
687,4496-2,Creator,50th Anniversary Tub,2005,1000,0.0,46.5,17.0,19.99,10,2,2.326163081540771,,,
688,4500,Star Wars,Rebel Snowspeeder,2004,214,3.0,51.07,22.6,19.99,11,4,2.5547773886943475,,,
689,4501,Star Wars,Mos Eisley Cantina,2004,193,5.0,137.67,88.07,29.99,11,4,4.590530176725575,,,
690,4502,Star Wars,X-wing Fighter,2004,563,2.0,166.53,78.87,49.99,11,3,3.33126625325065,,,
691,4504,Star Wars,Millennium Falcon,2004,985,5.0,212.69,94.77,99.99,11,2,2.127112711271127,,,
692,4521221,Star Wars,Gold chrome plated C-3PO,2007,1,1.0,354.06,273.94,3.99,8,4,88.73684210526315,,,
693,4526,Batman,Batman,2012,40,0.0,36.56,13.07,14.99,3,4,2.4389593062041364,2012-11-08T00:00:00Z,3.147945205479452,1.327401539663204
694,4527,Batman,The Joker,2012,57,0.0,20.65,10.92,14.99,3,4,1.3775850567044696,2012-10-31T00:00:00Z,3.16986301369863,1.1063380123329771
695,4528,Super Heroes,Green Lantern,2012,38,0.0,18.73,10.07,14.99,3,4,1.249499666444296,2012-11-18T00:00:00Z,3.1205479452054794,1.0739887452574137
696,4529,Super Heroes,Iron Man,2012,44,0.0,72.6,29.13,14.99,3,4,4.843228819212808,2012-10-09T00:00:00Z,3.23013698630137,1.6296978767074923
697,4530,Super Heroes,The Hulk,2012,39,0.0,23.78,15.0,14.99,3,4,1.5863909272848566,2012-11-05T00:00:00Z,3.1561643835616437,1.1574387790628713
698,4534,Trains,LEGO Express,2002,456,5.0,257.87,162.53,159.99,13,3,1.6117882367647978,,,
699,4535,Trains,LEGO Express Deluxe,2002,762,5.0,300.07,196.07,169.99,13,2,1.7652214836166833,,,
700,4597,Super Heroes,Captain America,2012,44,0.0,38.06,17.13,14.99,3,4,2.539026017344897,2012-11-05T00:00:00Z,3.1561643835616437,1.3434294132068285
701,4641,City,Speed Boat,2011,34,1.0,12.21,7.13,4.99,4,4,2.44689378757515,2012-11-26T00:00:00Z,3.0986301369863014,1.3347967343016292
702,4642,City,Fishing Boat,2011,64,2.0,45.95,21.07,19.99,4,4,2.2986493246623314,2012-12-19T00:00:00Z,3.0356164383561643,1.3154586625883646
703,4643,City,Power Boat Transporter,2011,254,2.0,66.47,30.6,39.99,4,4,1.6621655413853462,2012-01-20T00:00:00Z,3.9506849315068493,1.1372533356153471
704,4644,City,Marina,2011,294,5.0,54.92,31.6,49.99,4,4,1.098619723944789,2012-12-10T00:00:00Z,3.0602739726027397,1.0312112107891869
705,4645,City,Harbour,2011,551,4.0,122.18,74.2,89.99,4,3,1.357706411823536,2012-11-07T00:00:00Z,3.1506849315068495,1.101923456620919
706,4701,Harry Potter,Sorting Hat,2001,48,1.0,51.58,24.19,6.99,14,4,7.379113018597996,,,
707,4702,Harry Potter,The Final Challenge,2001,60,2.0,47.44,28.44,9.99,14,4,4.748748748748748,,,
708,4704,Harry Potter,The Room of the Winged Keys,2001,175,3.0,71.38,38.2,19.99,14,4,3.570785392696348,,,
709,4705,Harry Potter,Snape's Class,2001,163,3.0,62.93,41.63,19.99,14,4,3.1480740370185094,,,
710,4706,Harry Potter,Forbidden Corridor,2001,238,3.0,96.93,65.18,29.99,14,4,3.232077359119707,,,
711,4707,Harry Potter,Hagrid’s Hut,2001,299,2.0,92.13,51.73,29.99,14,4,3.0720240080026677,,,
712,4708,Harry Potter,Hogwarts Express,2001,410,3.0,204.27,99.57,49.99,14,3,4.08621724344869,,,
713,4709,Harry Potter,Hogwarts Castle,2001,682,9.0,258.07,187.31,89.99,14,2,2.8677630847871987,,,
714,4711,Harry Potter,Flying Lesson,2002,23,2.0,26.4,15.07,3.99,13,4,6.616541353383458,,,
715,4712,Harry Potter,Troll on the Loose,2002,71,2.0,41.27,25.8,9.99,13,4,4.131131131131132,,,
716,4714,Harry Potter,Gringott’s Bank,2002,250,4.0,92.53,45.81,29.99,13,4,3.085361787262421,,,
717,4719,Harry Potter,Quality Quidditch Supplies,2003,120,1.0,46.8,29.73,9.99,12,4,4.684684684684684,,,
718,4720,Harry Potter,Knockturn Alley,2003,209,2.0,97.33,59.13,19.99,12,4,4.8689344672336174,,,
719,4721,Harry Potter,Hogwarts Classrooms,2001,73,1.0,50.8,31.0,9.99,14,4,5.085085085085085,,,
720,4722,Harry Potter,Gryffindor House,2001,68,1.0,51.75,22.87,9.99,14,4,5.18018018018018,,,
721,4723,Harry Potter,Diagon Alley Shops,2001,80,1.0,57.4,34.19,9.99,14,4,5.7457457457457455,,,
722,4726,Harry Potter,Quidditch Practice,2002,128,3.0,51.53,33.27,12.99,13,4,3.9668976135488836,,,
723,4727,Harry Potter,Aragog in the Dark Forest,2002,178,2.0,41.89,28.16,19.99,13,4,2.0955477738869437,,,
724,4728,Harry Potter,Escape from Privet Drive,2002,278,3.0,112.33,67.56,29.99,13,4,3.7455818606202067,,,
725,4729,Harry Potter,Dumbledore’s Office,2002,446,3.0,162.67,88.72,49.99,13,3,3.254050810162032,,,
726,4730,Harry Potter,The Chamber of Secrets,2002,591,5.0,223.13,127.52,69.99,13,3,3.1880268609801403,,,
727,4731,Harry Potter,Dobby’s Release,2002,70,2.0,28.6,21.2,6.99,13,4,4.091559370529327,,,
728,4733,Harry Potter,The Dueling Club,2002,129,4.0,54.72,33.94,19.99,13,4,2.7373686843421714,,,
729,4735,Harry Potter,Slytherin,2002,90,3.0,55.67,31.11,9.99,13,4,5.5725725725725725,,,
730,4736,Harry Potter,Freeing Dobby,2010,73,3.0,27.23,18.84,10.99,5,4,2.477707006369427,2011-11-26T00:00:00Z,4.101369863013699,1.2476065405068801
731,4737,Harry Potter,Quidditch Match,2010,153,5.0,90.37,53.47,19.99,5,4,4.5207603801900955,2012-11-08T00:00:00Z,3.147945205479452,1.6148768904628719
732,4738,Harry Potter,Hagrid’s Hut,2010,442,4.0,127.87,78.12,39.99,5,3,3.197549387346837,2012-11-18T00:00:00Z,3.1205479452054794,1.4513494518068462
733,4750,Harry Potter,Draco’s Encounter with Buckbeak,2004,36,1.0,47.27,32.17,7.99,11,4,5.916145181476846,,,
734,4751,Harry Potter,Harry and the Marauder’s Map,2004,109,3.0,43.87,29.4,9.99,11,4,4.391391391391391,,,
735,4752,Harry Potter,Professor Lupin’s Classroom,2004,156,3.0,75.67,56.4,19.99,11,4,3.7853926963481745,,,
736,4753,Harry Potter,Sirius Black’s Escape,2004,188,3.0,101.47,59.93,19.99,11,4,5.076038019009505,,,
737,4754,Harry Potter,Hagrid’s Hut,2004,302,2.0,90.27,59.73,29.99,11,4,3.010003334444815,,,
738,4755,Harry Potter,Knight Bus,2004,243,2.0,66.73,47.53,29.99,11,4,2.225075025008336,,,
739,4756,Harry Potter,Shrieking Shack,2004,444,4.0,273.6,170.27,49.99,11,3,5.473094618923785,,,
740,4757,Harry Potter,Hogwarts Castle,2004,944,9.0,325.0,206.8,89.99,11,2,3.6115123902655855,,,
741,4758,Harry Potter,Hogwarts Express,2004,389,4.0,184.67,95.06,39.99,11,3,4.617904476119029,,,
742,4762,Harry Potter,Rescue from the Merpeople,2005,175,5.0,158.47,118.21,19.99,10,4,7.927463731865934,,,
743,4766,Harry Potter,Graveyard Duel,2005,548,8.0,285.6,141.86,29.99,10,3,9.523174391463822,,,
744,4767,Harry Potter,Harry and the Hungarian Horntail,2005,265,3.0,278.33,185.53,29.99,10,4,9.280760253417807,,,
745,4768,Harry Potter,The Durmstrang Ship,2005,550,2.0,220.81,120.0,49.99,10,3,4.417083416683337,,,
746,4801,Castle,Defence Archer,2000,15,1.0,8.0,5.0,1.99,15,4,4.0201005025125625,,,
747,4805,Castle,Ninja Knights,1999,31,5.0,37.67,17.05,5.99,16,4,6.28881469115192,,,
748,4806,Castle,Axe Cart,2000,28,1.0,15.13,8.75,2.99,15,4,5.060200668896321,,,
749,4811,Castle,Defense Archer,2000,15,1.0,11.15,4.0,1.99,15,4,5.603015075376884,,,
750,4816,Castle,Knights’ Catapult,2000,50,2.0,16.91,11.53,4.99,15,4,3.38877755511022,,,
751,4817,Castle,Dungeon,2000,38,2.0,24.0,7.2,4.99,15,4,4.809619238476953,,,
752,4818,Castle,Dragon Rider,2000,11,1.0,21.33,14.2,4.99,15,4,4.274549098196392,,,
753,4819,Castle,Bulls' Attack Wagon,2000,49,2.0,23.27,14.89,4.99,15,4,4.663326653306613,,,
754,4837,Creator,Mini Trains,2008,73,0.0,18.73,14.8,4.99,7,4,3.753507014028056,2009-02-01T00:00:00Z,6.917808219178082,1.2107025614102656
755,4838,Creator,Mini Vehicles,2008,79,0.0,17.67,7.33,4.99,7,4,3.5410821643286576,2009-02-21T00:00:00Z,6.863013698630137,1.2023027180196804
756,4840,Harry Potter,The Burrow,2010,568,6.0,198.64,130.77,59.99,5,3,3.3112185364227367,2011-10-25T00:00:00Z,4.189041095890411,1.33085432046294
757,4841,Harry Potter,Hogwarts Express,2010,646,5.0,254.61,162.38,79.99,5,3,3.1830228778597327,2011-11-01T00:00:00Z,4.16986301369863,1.320045909791599
758,4842,Harry Potter,Hogwarts Castle,2010,1290,11.0,378.21,275.93,129.99,5,1,2.909531502423263,2012-11-08T00:00:00Z,3.147945205479452,1.4039173146806423
759,4850,Spider-man,Spider-Man’s First Chase,2003,191,3.0,86.5,41.27,19.99,12,4,4.327163581790896,,,
760,4851,Spider-man,"Spider-Man and Green Goblin, The Origins",2003,218,6.0,180.63,73.67,29.99,12,4,6.023007669223075,,,
761,4852,Spider-man,"Spider-Man vs. Green Goblin, The Final Showdown",2003,360,4.0,177.75,93.67,49.99,12,3,3.5557111422284455,,,
762,4853,Spider-man,Spider-Man’s Street Chase,2004,73,3.0,50.19,27.87,9.99,11,4,5.0240240240240235,,,
763,4854,Spider-man,Doc Ock’s Bank Robbery,2004,174,5.0,73.5,39.53,19.99,11,4,3.6768384192096053,,,
764,4855,Spider-man,Spider-Man’s Train Rescue,2004,299,4.0,84.39,83.0,29.99,11,4,2.8139379793264423,,,
765,4856,Spider-man,Doc Ock’s Hideout,2004,486,5.0,14.89,93.93,49.99,11,3,0.2978595719143829,,,
766,4857,Spider-man,Doc Ock’s Fusion Lab,2004,237,4.0,87.47,47.47,19.99,11,4,4.375687843921961,,,
767,4865,Harry Potter,The Forbidden Forest,2011,64,4.0,45.2,26.13,11.99,4,4,3.7698081734778985,2012-11-17T00:00:00Z,3.1232876712328768,1.5294076887969572
768,4866,Harry Potter,Knight Bus,2011,281,3.0,79.75,53.09,34.99,4,4,2.2792226350385825,2012-11-17T00:00:00Z,3.1232876712328768,1.3018307612364224
769,4867,Harry Potter,Battle For Hogwarts,2011,466,7.0,176.36,107.78,49.99,4,3,3.527905581116223,2012-09-07T00:00:00Z,3.317808219178082,1.462256934161108
770,4868,Bionicle,Rahaga Gaaki,2005,28,0.0,11.5,6.29,3.99,10,4,2.882205513784461,,,
771,4869,Bionicle,Rahaga Pouks,2005,28,0.0,12.24,7.24,3.99,10,4,3.0676691729323307,,,
772,4870,Bionicle,Rahaga Kualus,2005,28,0.0,15.6,7.69,3.99,10,4,3.9097744360902253,,,
773,4877,Bionicle,Rahaga Norik,2005,28,0.0,12.64,8.94,3.99,10,4,3.1679197994987467,,,
774,4878,Bionicle,Rahaga Bomonga,2005,28,0.0,7.76,7.38,3.99,10,4,1.944862155388471,,,
775,4879,Bionicle,Rahaga Iruini,2005,28,0.0,9.69,8.4,3.99,10,4,2.4285714285714284,,,
776,4891,Creator,Highway Haulers,2006,209,0.0,32.4,17.27,9.99,9,4,3.243243243243243,2007-11-08T00:00:00Z,8.153424657534247,1.1552355354731643
777,4892,Creator,Prehistoric Power,2006,380,0.0,99.93,50.93,19.99,9,3,4.998999499749876,2008-04-08T00:00:00Z,7.736986301369863,1.2312043602204679
778,4893,Creator,Revvin’ Riders,2006,360,0.0,34.47,22.67,19.99,9,3,1.7243621810905454,,,
779,4894,Creator,Mythical Creatures,2006,588,0.0,114.19,55.4,29.99,9,3,3.8076025341780593,2007-11-12T00:00:00Z,8.142465753424657,1.1784509741074825
780,4895,Creator,Motion Power,2006,611,0.0,61.27,42.47,49.99,9,3,1.2256451290258052,2007-12-15T00:00:00Z,8.052054794520547,1.0255909634060965
781,4896,Creator,Roaring Roadsters,2006,931,0.0,136.13,69.73,59.99,9,2,2.269211535255876,2008-04-03T00:00:00Z,7.750684931506849,1.1115149149207675
782,4915,Creator,Mini Construction,2007,68,0.0,17.73,10.53,4.99,8,4,3.55310621242485,2009-02-11T00:00:00Z,6.890410958904109,1.2020134844335457
783,4916,Creator,Mini Animals,2007,77,0.0,11.07,7.27,4.99,8,4,2.218436873747495,2008-03-25T00:00:00Z,7.7753424657534245,1.1079131116197154
784,4917,Creator,Mini Robots,2007,77,0.0,13.67,6.4,4.99,8,4,2.7394789579158316,2008-09-11T00:00:00Z,7.30958904109589,1.1478254908734027
785,4918,Creator,Mini Flyers,2007,78,0.0,11.4,6.53,4.99,8,4,2.284569138276553,2009-04-10T00:00:00Z,6.7315068493150685,1.1305824169443017
786,4924,Creator,Advent Calendar,2004,335,0.0,35.53,20.47,14.99,11,4,2.370246831220814,,,
787,4936,City,Doc & Patient,2007,18,2.0,13.18,6.76,2.99,8,4,4.408026755852842,2009-07-10T00:00:00Z,6.482191780821918,1.257149098422881
788,4939,Creator,Cool Cars,2007,206,0.0,36.13,16.87,9.99,8,4,3.616616616616617,2008-09-11T00:00:00Z,7.30958904109589,1.1922833009883123
789,4953,Creator,Fast Flyers,2007,312,0.0,66.27,32.8,19.99,8,4,3.3151575787893948,2008-12-19T00:00:00Z,7.038356164383561,1.1856391195873945
790,4954,Creator,Model Town House,2007,1174,0.0,318.47,209.2,69.99,8,2,4.5502214602086015,2008-09-11T00:00:00Z,7.30958904109589,1.230334469545398
791,4955,Creator,Big Rig,2007,550,0.0,102.67,45.93,29.99,8,3,3.4234744914971658,2008-04-03T00:00:00Z,7.750684931506849,1.1720803956783818
792,4956,Creator,House,2007,731,0.0,178.6,86.93,49.99,8,2,3.5727145429085816,2009-11-30T00:00:00Z,6.090410958904109,1.2325319736853988
793,4957,Creator,Ferris Wheel,2007,1063,0.0,357.87,184.6,69.99,8,2,5.113159022717531,2008-12-02T00:00:00Z,7.0849315068493155,1.2590056682923032
794,4958,Creator,Monster Dino,2007,792,0.0,220.0,143.67,89.99,8,2,2.444716079564396,2008-09-11T00:00:00Z,7.30958904109589,1.1300878615291243
795,4981,Spongebob Squarepants,Chum Bucket,2007,337,1.0,49.5,56.87,34.99,8,4,1.414689911403258,2008-12-02T00:00:00Z,7.0849315068493155,1.0501831033280506
796,4982,Spongebob Squarepants,Mrs. Puff’s Boating School,2007,393,3.0,97.56,54.33,49.99,8,3,1.9515903180636127,2008-12-20T00:00:00Z,7.035616438356165,1.099699653993656
797,4993,Creator,Cool Convertible,2008,648,0.0,87.88,47.13,44.99,7,3,1.9533229606579239,2010-11-18T00:00:00Z,5.123287671232877,1.1396076703822933
798,4994,Creator,Fierce Creatures,2008,193,0.0,44.33,21.4,12.99,7,4,3.4126250962278672,2009-12-06T00:00:00Z,6.073972602739726,1.2239566873258847
799,4995,Creator,Cargo Copter,2008,272,0.0,34.13,17.33,19.99,7,4,1.7073536768384194,2009-12-12T00:00:00Z,6.057534246575343,1.0923273697629026
800,4996,Creator,Beach House,2008,522,0.0,99.06,45.7,34.99,7,3,2.8310945984567017,2010-11-28T00:00:00Z,5.095890410958904,1.2265633187159148
801,4997,Creator,Transport Ferry,2008,1279,0.0,192.13,97.07,69.99,7,1,2.745106443777683,2009-11-24T00:00:00Z,6.1068493150684935,1.1798160859743723
802,4998,Creator,Stegosaurus,2008,731,0.0,106.33,59.67,44.99,7,2,2.3634140920204487,2009-11-30T00:00:00Z,6.090410958904109,1.1516816553383422
803,5000022,Super Heroes,The Hulk,2012,4,1.0,31.47,20.93,3.99,3,4,7.887218045112781,,,
804,5000062,Star Wars,Darth Maul,2012,7,1.0,21.72,14.56,3.99,3,4,5.44360902255639,,,
805,5000063,Star Wars,TC4,2012,3,1.0,25.68,20.0,3.99,3,4,6.436090225563909,,,
806,5000245,Friends,Stephanie,2012,5,1.0,5.4,0.0,4.99,3,4,1.0821643286573146,,,
807,5000281,City,Chase McCain,2012,4,1.0,8.44,4.56,1.0,3,4,8.44,,,
808,5000437,Miscellaneous,Vintage Minifig Collection Vol. 1 (TRU edition),2012,21,5.0,25.7,0.0,19.99,3,4,1.2856428214107054,,,
809,5000644,Monster fighters,Monster Fighters promo pack,2012,12,0.0,22.24,14.0,3.99,3,4,5.5739348370927315,,,
810,5001621,Star Wars,Han Solo (Hoth),2013,5,1.0,11.18,11.75,3.99,2,4,2.8020050125313283,,,
811,5001623,Super Heroes,Jor-EI,2013,5,1.0,14.72,9.0,3.99,2,4,3.68922305764411,,,
812,5001709,Star Wars,Clone Trooper Lieutenant,2013,5,1.0,10.15,14.0,3.99,2,4,2.543859649122807,,,
